Source.Name,Time,S1D1HbO,S1D1HbR,S1D1HbT,S2D2HbO,S2D2HbR,S2D2HbT,S3D3HbO,S3D3HbR,S3D3HbT,S4D4HbO,S4D4HbR,S4D4HbT,S5D5HbO,S5D5HbR,S5D5HbT,S6D6HbO,S6D6HbR,S6D6HbT,S7D7HbO,S7D7HbR,S7D7HbT,S8D8HbO,S8D8HbR,S8D8HbT,S9D9HbO,S9D9HbR,S9D9HbT,S10D10HbO,S10D10HbR,S10D10HbT,S11D11HbO,S11D11HbR,S11D11HbT,S12D12HbO,S12D12HbR,S12D12HbT,S13D13HbO,S13D13HbR,S13D13HbT,S14D14HbO,S14D14HbR,S14D14HbT,S15D15HbO,S15D15HbR,S15D15HbT,S16D16HbO,S16D16HbR,S16D16HbT,S17D17HbO,S17D17HbR,S17D17HbT,S18D18HbO,S18D18HbR,S18D18HbT,S19D19HbO,S19D19HbR,S19D19HbT,S20D20HbO,S20D20HbR,S20D20HbT,S21D21HbO,S21D21HbR,S21D21HbT,S22D22HbO,S22D22HbR,S22D22HbT,S23D23HbO,S23D23HbR,S23D23HbT,S24D24HbO,S24D24HbR,S24D24HbT,S25D25HbO,S25D25HbR,S25D25HbT,S26D26HbO,S26D26HbR,S26D26HbT,S27D27HbO,S27D27HbR,S27D27HbT,S28D28HbO,S28D28HbR,S28D28HbT,S29D29HbO,S29D29HbR,S29D29HbT,S30D30HbO,S30D30HbR,S30D30HbT,S31D31HbO,S31D31HbR,S31D31HbT,S32D32HbO,S32D32HbR,S32D32HbT,S33D33HbO,S33D33HbR,S33D33HbT,S34D34HbO,S34D34HbR,S34D34HbT,S35D35HbO,S35D35HbR,S35D35HbT,S36D36HbO,S36D36HbR,S36D36HbT,Column1
Avg_3-back.csv,27,0.001113609,-0.001394704,-0.000281095,-0.004767853,-4.31125E-05,-0.004810965,-0.005302323,-0.001029402,-0.006331725,-0.005810853,0.000387282,-0.00542357,-0.003694458,0.000295826,-0.003398632,-0.00401,0.000298359,-0.00371164,-0.003014898,0.000453769,-0.002561129,-0.002505444,0.000245181,-0.002260263,-0.002696087,0.000308882,-0.002387206,-0.002268859,0.0002497,-0.002019159,-0.002827308,-0.000140503,-0.002967811,-0.001836623,0.000126324,-0.001710299,-0.002753429,0.000156016,-0.002597412,-0.000139133,-0.00053781,-0.000676943,-0.001586528,-9.82867E-05,-0.001684815,-0.005250809,0.000133266,-0.005117544,-0.004993414,0.000123438,-0.004869977,-0.005577927,0.000124513,-0.005453414,-0.003731308,0.000168508,-0.003562799,-0.003718684,-4.30137E-05,-0.003761698,-0.004380819,-8.2968E-05,-0.004463787,0.000178593,-0.000477817,-0.000299224,-0.002370454,-0.00039818,-0.002768634,0.007733581,-0.002484765,0.005248816,-0.004604528,0.000135137,-0.004469391,-0.000584241,-0.00030898,-0.000893222,-0.005427251,0.000127251,-0.005300001,-0.001147274,-0.000546133,-0.001693406,-0.002577466,0.000143332,-0.002434133,-0.005758954,-0.00012963,-0.005888583,-0.005220698,-1.24527E-05,-0.005233151,-0.006368634,-0.000389501,-0.006758135,-0.006469063,0.000103981,-0.006365082,-0.008157951,-0.000563574,-0.008721525,-0.005220635,-0.000216923,-0.005437558,-0.005894108,-0.000620618,-0.006514726,
Avg_3-back.csv,27.1,0.001107484,-0.001392991,-0.000285507,-0.004791667,-4.16857E-05,-0.004833353,-0.005325116,-0.001016253,-0.00634137,-0.005834214,0.000390273,-0.005443941,-0.003724207,0.000299771,-0.003424436,-0.00402512,0.000303586,-0.003721533,-0.003048183,0.000464994,-0.002583189,-0.002520437,0.00024729,-0.002273147,-0.00272851,0.000318647,-0.002409863,-0.002284893,0.000258087,-0.002026806,-0.002848168,-0.000135361,-0.00298353,-0.001844947,0.000125521,-0.001719427,-0.0027634,0.000158152,-0.002605248,-0.000143815,-0.000539138,-0.000682953,-0.001598439,-9.80756E-05,-0.001696515,-0.005267478,0.000132412,-0.005135066,-0.005003138,0.000113171,-0.004889967,-0.00560045,0.000125897,-0.005474553,-0.003752408,0.000166657,-0.003585751,-0.003729704,-4.20026E-05,-0.003771706,-0.004397391,-8.35679E-05,-0.004480959,0.000162903,-0.00047781,-0.000314907,-0.002391484,-0.000387602,-0.002779086,0.007707612,-0.002484868,0.005222744,-0.004622197,0.000138158,-0.004484039,-0.000599762,-0.00030428,-0.000904043,-0.005449941,0.000136225,-0.005313716,-0.001156309,-0.000545237,-0.001701546,-0.002587286,0.000146547,-0.002440739,-0.005780685,-0.00012293,-0.005903615,-0.005239542,-9.21451E-06,-0.005248757,-0.006390862,-0.000388325,-0.006779187,-0.00649934,0.000125893,-0.006373448,-0.0081879,-0.000547485,-0.008735385,-0.005229698,-0.000222139,-0.005451836,-0.005928439,-0.000608493,-0.006536932,
Avg_3-back.csv,27.2,0.001102215,-0.001390479,-0.000288264,-0.004814715,-4.01747E-05,-0.004854889,-0.005345132,-0.001002589,-0.006347721,-0.005856587,0.000393625,-0.005462962,-0.003751858,0.000304019,-0.003447839,-0.004039916,0.000309157,-0.003730759,-0.003080488,0.000476396,-0.002604092,-0.002535569,0.000249237,-0.002286332,-0.002759368,0.000328392,-0.002430976,-0.002300522,0.000266475,-0.002034047,-0.002869422,-0.000129689,-0.002999111,-0.001853917,0.000124938,-0.001728979,-0.002773566,0.000160381,-0.002613185,-0.000149011,-0.000540194,-0.000689205,-0.001611201,-9.74516E-05,-0.001708653,-0.005283913,0.000131474,-0.005152439,-0.005013482,0.000102532,-0.00491095,-0.005623059,0.000127379,-0.00549568,-0.003774636,0.000165059,-0.003609577,-0.003741052,-4.092E-05,-0.003781972,-0.004414873,-8.36287E-05,-0.004498502,0.000146658,-0.000477505,-0.000330847,-0.002412093,-0.00037634,-0.002788433,0.007682417,-0.002484604,0.005197813,-0.004640478,0.000141515,-0.004498963,-0.000615992,-0.000299345,-0.000915337,-0.005473026,0.000145414,-0.005327612,-0.001166324,-0.000544074,-0.001710398,-0.002597425,0.00015008,-0.002447345,-0.005803277,-0.000115974,-0.005919251,-0.005258275,-5.8065E-06,-0.005264082,-0.006413568,-0.000387068,-0.006800636,-0.006527815,0.000144644,-0.006383171,-0.008217864,-0.000532375,-0.00875024,-0.005238928,-0.000227419,-0.005466347,-0.005962837,-0.000595411,-0.006558248,
Avg_3-back.csv,27.3,0.001097797,-0.001387203,-0.000289406,-0.004836927,-3.85871E-05,-0.004875514,-0.005362313,-0.000988435,-0.006350748,-0.00587791,0.000397355,-0.005480555,-0.003777264,0.000308574,-0.00346869,-0.00405435,0.000315033,-0.003739317,-0.003111664,0.000487927,-0.002623737,-0.002550777,0.000251005,-0.002299772,-0.002788511,0.000338073,-0.002450438,-0.002315709,0.000274834,-0.002040876,-0.002890996,-0.000123502,-0.003014498,-0.001863514,0.00012459,-0.001738924,-0.002783909,0.000162712,-0.002621197,-0.000154759,-0.000540958,-0.000695717,-0.001624829,-9.63767E-05,-0.001721205,-0.005300064,0.000130471,-0.005169593,-0.005024422,9.1629E-05,-0.004932793,-0.005645691,0.000128973,-0.005516718,-0.00379784,0.000163703,-0.003634137,-0.003752765,-3.97513E-05,-0.003792517,-0.004433279,-8.3126E-05,-0.004516405,0.000129853,-0.000476887,-0.000347033,-0.002432256,-0.000364444,-0.0027967,0.007658022,-0.002484,0.005174023,-0.004659332,0.000145192,-0.004514139,-0.000632919,-0.000294182,-0.000927101,-0.005496324,0.000154695,-0.005341629,-0.001177284,-0.000542636,-0.001719921,-0.002607849,0.000153937,-0.002453912,-0.005826681,-0.000108791,-0.005935472,-0.00527683,-2.23975E-06,-0.00527907,-0.006436664,-0.000385736,-0.006822399,-0.006554355,0.000160004,-0.006394351,-0.008247654,-0.000518405,-0.008766059,-0.00524834,-0.000232713,-0.005481053,-0.005997033,-0.000581503,-0.006578537,
Avg_3-back.csv,27.4,0.001094212,-0.001383207,-0.000288995,-0.004858239,-3.69319E-05,-0.004895171,-0.005376649,-0.000973827,-0.006350476,-0.005898137,0.000401481,-0.005496655,-0.003800303,0.000313437,-0.003486866,-0.004068389,0.000321178,-0.003747211,-0.003141573,0.00049954,-0.002642033,-0.002565999,0.000252583,-0.002313416,-0.002815802,0.000347645,-0.002468157,-0.002330426,0.000283132,-0.002047294,-0.002912823,-0.00011682,-0.003029643,-0.001873713,0.000124488,-0.001749225,-0.002794411,0.000165154,-0.002629257,-0.000161096,-0.00054141,-0.000702505,-0.001639324,-9.48182E-05,-0.001734142,-0.005315878,0.000129418,-0.00518646,-0.005035924,8.05722E-05,-0.004955352,-0.005668282,0.000130693,-0.005537589,-0.003821865,0.00016258,-0.003659286,-0.003764874,-3.84815E-05,-0.003803356,-0.004452616,-8.20395E-05,-0.004534655,0.000112483,-0.000475945,-0.000363462,-0.002451967,-0.000351978,-0.002803945,0.007634438,-0.002483086,0.005151351,-0.004678715,0.000149168,-0.004529548,-0.000650526,-0.000288803,-0.000939329,-0.005519649,0.000163943,-0.005355706,-0.001189154,-0.000540915,-0.00173007,-0.002618521,0.000158121,-0.0024604,-0.005850845,-0.000101408,-0.005952252,-0.005295139,1.47415E-06,-0.005293665,-0.006460059,-0.000384334,-0.006844393,-0.006578858,0.000171792,-0.006407066,-0.008277072,-0.000505718,-0.00878279,-0.005257943,-0.000237968,-0.005495911,-0.006030758,-0.000566915,-0.006597674,
Avg_3-back.csv,27.5,0.00109142,-0.001378547,-0.000287128,-0.004878593,-3.52186E-05,-0.004913812,-0.005388182,-0.000958807,-0.006346988,-0.005917238,0.000406021,-0.005511217,-0.003820881,0.000318607,-0.003502275,-0.004082007,0.000327559,-0.003754448,-0.003170087,0.000511184,-0.002658903,-0.002581172,0.000253969,-0.002327203,-0.002841122,0.000357064,-0.002484057,-0.002344645,0.000291339,-0.002053306,-0.00293484,-0.000109667,-0.003044507,-0.001884486,0.000124646,-0.001759841,-0.002805048,0.000167717,-0.002637331,-0.000168057,-0.00054153,-0.000709587,-0.001654676,-9.27488E-05,-0.001747425,-0.005331306,0.000128335,-0.005202971,-0.005047945,6.94745E-05,-0.004978471,-0.005690767,0.000132554,-0.005558213,-0.003846557,0.000161685,-0.003684872,-0.003777404,-3.70953E-05,-0.003814499,-0.004472885,-8.0353E-05,-0.004553238,9.45464E-05,-0.000474672,-0.000380126,-0.00247124,-0.000339017,-0.002810257,0.007611659,-0.002481899,0.00512976,-0.004698586,0.000153417,-0.00454517,-0.000668791,-0.000283217,-0.000952007,-0.005542814,0.000173035,-0.005369779,-0.001201895,-0.000538901,-0.001740796,-0.002629402,0.000162632,-0.002466771,-0.005875712,-9.3852E-05,-0.005969564,-0.005313133,5.32327E-06,-0.00530781,-0.006483661,-0.000382864,-0.006866525,-0.00660124,0.000179877,-0.006421363,-0.008305913,-0.000494441,-0.008800353,-0.005267742,-0.000243129,-0.005510871,-0.006063746,-0.000551803,-0.006615549,
Avg_3-back.csv,27.6,0.001089359,-0.001373286,-0.000283927,-0.00489794,-3.34576E-05,-0.004931398,-0.005396996,-0.000943429,-0.006340425,-0.005935203,0.000410993,-0.00552421,-0.00383893,0.000324079,-0.003514851,-0.004095184,0.000334145,-0.003761038,-0.003197083,0.000522807,-0.002674277,-0.002596236,0.000255174,-0.002341062,-0.002864368,0.000366288,-0.00249808,-0.002358342,0.000299423,-0.002058919,-0.002956989,-0.00010207,-0.003059059,-0.001895802,0.000125075,-0.001770727,-0.002815798,0.000170411,-0.002645387,-0.000175675,-0.000541303,-0.000716978,-0.001670861,-9.01467E-05,-0.001761008,-0.005346298,0.000127243,-0.005219056,-0.005060433,5.84483E-05,-0.005001984,-0.00571308,0.00013457,-0.00557851,-0.003871759,0.000161016,-0.003710743,-0.003790373,-3.55782E-05,-0.003825951,-0.004494079,-7.80548E-05,-0.004572133,7.60455E-05,-0.000473069,-0.000397024,-0.002490109,-0.000325644,-0.002815753,0.007589671,-0.002480478,0.005109193,-0.004718902,0.000157912,-0.004560989,-0.000687687,-0.000277435,-0.000965122,-0.005565641,0.000181858,-0.005383783,-0.001215467,-0.000536582,-0.001752049,-0.002640449,0.000167467,-0.002472982,-0.005901223,-8.61529E-05,-0.005987375,-0.005330746,9.29544E-06,-0.00532145,-0.006507377,-0.000381328,-0.006888705,-0.006621435,0.000184166,-0.006437269,-0.008333965,-0.000484681,-0.008818646,-0.005277733,-0.000248142,-0.005525874,-0.006095737,-0.000536332,-0.006632069,
Avg_3-back.csv,27.7,0.001087945,-0.001367491,-0.000279546,-0.004916237,-3.16595E-05,-0.004947896,-0.005403223,-0.000927758,-0.006330981,-0.005952034,0.000416412,-0.005535622,-0.003854412,0.00032985,-0.003524562,-0.004107903,0.00034091,-0.003766994,-0.003222452,0.000534353,-0.002688099,-0.002611133,0.00025622,-0.002354912,-0.002885458,0.000375275,-0.002510182,-0.002371499,0.000307353,-0.002064146,-0.002979214,-9.40614E-05,-0.003073276,-0.001907628,0.000125788,-0.00178184,-0.002826635,0.000173247,-0.002653388,-0.000183979,-0.000540712,-0.000724691,-0.001687844,-8.69957E-05,-0.00177484,-0.005360807,0.00012616,-0.005234647,-0.00507333,4.76036E-05,-0.005025726,-0.005735156,0.000136755,-0.005598401,-0.003897319,0.000160573,-0.003736746,-0.003803791,-3.39178E-05,-0.003837709,-0.004516184,-7.51377E-05,-0.004591322,5.69857E-05,-0.000471139,-0.000414153,-0.002508627,-0.000311955,-0.002820582,0.007568445,-0.002478866,0.00508958,-0.004739618,0.000162624,-0.004576994,-0.000707185,-0.000271468,-0.000978653,-0.00558796,0.000190306,-0.005397654,-0.001229828,-0.000533946,-0.001763775,-0.002651614,0.00017262,-0.002478994,-0.005927311,-7.83409E-05,-0.006005652,-0.005347911,1.33784E-05,-0.005334533,-0.006531115,-0.000379723,-0.006910838,-0.006639392,0.000184605,-0.006454787,-0.008361019,-0.000476525,-0.008837544,-0.005287905,-0.000252953,-0.005540858,-0.006126488,-0.000520672,-0.00664716,
Avg_3-back.csv,27.8,0.001087073,-0.001361239,-0.000274166,-0.00493345,-2.98349E-05,-0.004963285,-0.005407028,-0.000911872,-0.0063189,-0.005967753,0.000422295,-0.005545458,-0.003867314,0.000335911,-0.003531403,-0.004120156,0.00034783,-0.003772326,-0.003246094,0.000545767,-0.002700327,-0.00262581,0.000257143,-0.002368667,-0.002904325,0.000383985,-0.00252034,-0.002384099,0.000315098,-0.002069001,-0.003001468,-8.56751E-05,-0.003087143,-0.001919932,0.000126798,-0.001793135,-0.002837536,0.000176236,-0.002661301,-0.000192995,-0.000539743,-0.000732739,-0.001705581,-8.32851E-05,-0.001788866,-0.00537479,0.000125108,-0.005249681,-0.005086578,3.70466E-05,-0.005049532,-0.005756932,0.000139122,-0.00561781,-0.00392309,0.000160362,-0.003762728,-0.00381766,-3.21044E-05,-0.003849764,-0.004539181,-7.1599E-05,-0.00461078,3.73748E-05,-0.00046889,-0.000431515,-0.00252686,-0.000298053,-0.002824913,0.007547943,-0.002477107,0.005070836,-0.004760696,0.000167522,-0.004593174,-0.000727248,-0.000265329,-0.000992577,-0.005609617,0.000198287,-0.005411331,-0.001244941,-0.000530979,-0.00177592,-0.002662853,0.000178083,-0.00248477,-0.00595391,-7.0449E-05,-0.006024358,-0.00536457,1.75597E-05,-0.00534701,-0.006554787,-0.000378048,-0.006932835,-0.006655067,0.000181168,-0.006473899,-0.008386876,-0.000470031,-0.008856907,-0.005298244,-0.000257512,-0.005555756,-0.006155775,-0.000504989,-0.006660764,
Avg_3-back.csv,27.9,0.001086616,-0.00135461,-0.000267994,-0.004949558,-2.79941E-05,-0.004977552,-0.005408612,-0.00089586,-0.006304472,-0.005982394,0.000428657,-0.005553738,-0.003877653,0.000342253,-0.0035354,-0.004131937,0.000354887,-0.00377705,-0.003267919,0.000556991,-0.002710927,-0.002640218,0.000257987,-0.002382232,-0.002920925,0.00039238,-0.002528545,-0.00239613,0.000322629,-0.0020735,-0.003023704,-7.69485E-05,-0.003100652,-0.001932684,0.000128114,-0.00180457,-0.002848478,0.000179384,-0.002669094,-0.000202746,-0.000538386,-0.000741132,-0.001724019,-7.90095E-05,-0.001803028,-0.005388206,0.000124109,-0.005264098,-0.005100121,2.68784E-05,-0.005073243,-0.005778349,0.000141683,-0.005636667,-0.003948931,0.000160391,-0.00378854,-0.003831972,-3.01318E-05,-0.003862104,-0.004563041,-6.74407E-05,-0.004630482,1.7223E-05,-0.000466337,-0.000449114,-0.00254489,-0.000284046,-0.002828936,0.007528118,-0.00247525,0.005052869,-0.004782095,0.000172573,-0.004609522,-0.000747839,-0.00025903,-0.001006869,-0.005630477,0.00020572,-0.005424757,-0.001260767,-0.000527668,-0.001788434,-0.002674115,0.000183842,-0.002490273,-0.005980944,-6.25119E-05,-0.006043456,-0.005380665,2.18272E-05,-0.005358838,-0.006578312,-0.000376299,-0.006954611,-0.006668432,0.00017386,-0.006494572,-0.008411351,-0.000465231,-0.008876583,-0.005308729,-0.00026177,-0.005570499,-0.006183402,-0.000489447,-0.006672849,
Avg_3-back.csv,28,0.001086428,-0.001347687,-0.000261259,-0.00496455,-2.61467E-05,-0.004990697,-0.0054082,-0.000879824,-0.006288025,-0.005996006,0.000435509,-0.005560497,-0.00388547,0.000348866,-0.003536605,-0.004143244,0.000362064,-0.00378118,-0.003287852,0.000567969,-0.002719883,-0.002654312,0.000258805,-0.002395507,-0.002935233,0.000400423,-0.002534809,-0.00240758,0.000329917,-0.002077663,-0.003045882,-6.79217E-05,-0.003113803,-0.001945854,0.000129749,-0.001816106,-0.002859438,0.000182697,-0.002676741,-0.000213248,-0.000536632,-0.00074988,-0.001743099,-7.41687E-05,-0.001817268,-0.005401024,0.000123181,-0.005277843,-0.00511391,1.71946E-05,-0.005096715,-0.005799354,0.000144445,-0.005654908,-0.003974711,0.00016067,-0.003814041,-0.003846712,-2.79975E-05,-0.00387471,-0.004587731,-6.26693E-05,-0.0046504,-3.45723E-06,-0.000463496,-0.000466953,-0.002562809,-0.000270047,-0.002832857,0.007508915,-0.00247334,0.005035576,-0.004803783,0.000177745,-0.004626037,-0.000768915,-0.000252584,-0.001021499,-0.00565042,0.000212536,-0.005437884,-0.001277269,-0.000523998,-0.001801267,-0.002685353,0.000189882,-0.002495472,-0.006008338,-5.45661E-05,-0.006062904,-0.005396151,2.61682E-05,-0.005369982,-0.006601614,-0.000374472,-0.006976087,-0.006679473,0.000162715,-0.006516759,-0.008434289,-0.000462126,-0.008896415,-0.005319335,-0.000265686,-0.005585021,-0.006209206,-0.000474192,-0.006683398,
Avg_3-back.csv,28.1,0.001086349,-0.001340553,-0.000254204,-0.004978428,-2.43009E-05,-0.005002729,-0.005406038,-0.000863875,-0.006269913,-0.00600865,0.000442862,-0.005565789,-0.003890833,0.000355736,-0.003535097,-0.004154079,0.000369347,-0.003784732,-0.003305827,0.00057864,-0.002727187,-0.002668046,0.000259654,-0.002408392,-0.002947241,0.000408081,-0.00253916,-0.002418443,0.000336935,-0.002081508,-0.003067962,-5.86365E-05,-0.003126599,-0.001959415,0.000131708,-0.001827707,-0.002870395,0.00018618,-0.002684215,-0.000224513,-0.000534473,-0.000758986,-0.001762756,-6.87677E-05,-0.001831523,-0.005413215,0.000122344,-0.005290871,-0.005127903,8.08492E-06,-0.005119818,-0.005819896,0.000147415,-0.00567248,-0.004000306,0.000161211,-0.003839095,-0.003861857,-2.57027E-05,-0.00388756,-0.004613208,-5.72958E-05,-0.004670504,-2.4651E-05,-0.000460388,-0.000485039,-0.002580714,-0.000256171,-0.002836885,0.007490273,-0.002471422,0.005018851,-0.004825726,0.000183006,-0.00464272,-0.000790431,-0.000246004,-0.001036435,-0.005669349,0.000218678,-0.00545067,-0.001294413,-0.000519959,-0.001814372,-0.00269652,0.000196184,-0.002500336,-0.006036009,-4.66486E-05,-0.006082658,-0.005410984,3.05702E-05,-0.005380414,-0.006624627,-0.000372566,-0.006997193,-0.006688194,0.000147799,-0.006540395,-0.008455561,-0.000460688,-0.00891625,-0.005330037,-0.000269224,-0.00559926,-0.006233062,-0.000459358,-0.00669242,
Avg_3-back.csv,28.2,0.001086209,-0.001333289,-0.00024708,-0.004991205,-2.24631E-05,-0.005013668,-0.00540238,-0.00084813,-0.00625051,-0.006020397,0.000450721,-0.005569676,-0.003893831,0.00036285,-0.003530981,-0.004164445,0.000376721,-0.003787724,-0.003321792,0.000588949,-0.002732843,-0.002681381,0.000260594,-0.002420787,-0.002956962,0.000415321,-0.002541641,-0.002428711,0.000343657,-0.002085054,-0.003089908,-4.91367E-05,-0.003139045,-0.001973338,0.000134,-0.001839339,-0.00288133,0.000189832,-0.002691498,-0.000236546,-0.000531906,-0.000768452,-0.001782918,-6.28167E-05,-0.001845735,-0.00542476,0.000121617,-0.005303143,-0.005142069,-3.67979E-07,-0.005142437,-0.005839931,0.000150594,-0.005689337,-0.004025605,0.000162028,-0.003863577,-0.003877375,-2.32527E-05,-0.003900627,-0.004639427,-5.13356E-05,-0.004690762,-4.63412E-05,-0.000457038,-0.000503379,-0.002598704,-0.000242529,-0.002841233,0.007472128,-0.002469538,0.00500259,-0.004847898,0.000188323,-0.004659575,-0.000812338,-0.000239305,-0.001051643,-0.005687183,0.000224099,-0.005463084,-0.001312169,-0.000515537,-0.001827705,-0.002707568,0.000202728,-0.00250484,-0.006063874,-3.87971E-05,-0.006102671,-0.005425134,3.50204E-05,-0.005390113,-0.006647293,-0.000370578,-0.007017871,-0.006694624,0.00012922,-0.006565403,-0.008475074,-0.000460866,-0.008935941,-0.005340805,-0.000272354,-0.00561316,-0.00625489,-0.000445051,-0.006699941,
Avg_3-back.csv,28.3,0.001085832,-0.001325975,-0.000240143,-0.005002908,-2.06376E-05,-0.005023545,-0.005397483,-0.000832712,-0.006230195,-0.006031325,0.000459089,-0.005572236,-0.003894572,0.000370192,-0.00352438,-0.004174343,0.00038417,-0.003790173,-0.003335705,0.000598838,-0.002736867,-0.002694274,0.000261681,-0.002432592,-0.002964425,0.000422115,-0.00254231,-0.002438377,0.000350059,-0.002088318,-0.003111681,-3.94669E-05,-0.003151148,-0.001987595,0.000136624,-0.001850971,-0.002892221,0.000193649,-0.002698572,-0.000249344,-0.00052893,-0.000778274,-0.001803509,-5.63315E-05,-0.001859841,-0.005435645,0.000121017,-0.005314628,-0.005156386,-8.08927E-06,-0.005164476,-0.00585942,0.000153978,-0.005705442,-0.004050508,0.000163135,-0.003887373,-0.003893225,-2.06571E-05,-0.003913882,-0.004666332,-4.48086E-05,-0.004711141,-6.85084E-05,-0.000453473,-0.000521982,-0.002616877,-0.00022923,-0.002846106,0.007454415,-0.002467726,0.004986689,-0.004870273,0.000193667,-0.004676607,-0.000834583,-0.000232501,-0.001067085,-0.005703862,0.000228761,-0.005475101,-0.001330503,-0.000510722,-0.001841226,-0.002718451,0.000209489,-0.002508963,-0.006091841,-3.10492E-05,-0.00612289,-0.005438576,3.95056E-05,-0.005399071,-0.006669564,-0.000368509,-0.007038073,-0.006698819,0.000107129,-0.00659169,-0.008492767,-0.000462587,-0.008955354,-0.005351615,-0.000275056,-0.005626671,-0.006274652,-0.000431358,-0.00670601,
Avg_3-back.csv,28.4,0.001085039,-0.001318683,-0.000233644,-0.005013573,-1.88268E-05,-0.0050324,-0.005391599,-0.000817745,-0.006209344,-0.006041519,0.000467962,-0.005573557,-0.003893184,0.000377746,-0.003515438,-0.004183774,0.000391674,-0.0037921,-0.003347534,0.000608251,-0.002739283,-0.002706685,0.000262971,-0.002443714,-0.002969676,0.000428436,-0.002541241,-0.002447435,0.000356119,-0.002091315,-0.003133243,-2.96727E-05,-0.003162916,-0.002002156,0.000139579,-0.001862577,-0.00290305,0.000197625,-0.002705425,-0.000262898,-0.000525545,-0.000788443,-0.001824449,-4.93337E-05,-0.001873783,-0.005445864,0.000120559,-0.005325306,-0.005170842,-1.50135E-05,-0.005185855,-0.005878326,0.000157557,-0.005720768,-0.004074926,0.000164546,-0.00391038,-0.003909361,-1.79294E-05,-0.00392729,-0.004693865,-3.77387E-05,-0.004731603,-9.11317E-05,-0.000449722,-0.000540853,-0.002635324,-0.000216375,-0.002851699,0.007437067,-0.002466016,0.004971051,-0.004892832,0.000199007,-0.004693825,-0.000857109,-0.000225609,-0.001082717,-0.005719345,0.000232635,-0.00548671,-0.001349388,-0.000505508,-0.001854895,-0.002729126,0.00021644,-0.002512687,-0.006119816,-2.34426E-05,-0.006143259,-0.005451296,4.40124E-05,-0.005407284,-0.006691403,-0.00036636,-0.007057762,-0.006700872,8.1726E-05,-0.006619146,-0.008508611,-0.00046576,-0.008974371,-0.005362442,-0.000277314,-0.005639756,-0.006292355,-0.000418336,-0.006710691,
Avg_3-back.csv,28.5,0.001083655,-0.00131148,-0.000227824,-0.00502325,-1.70313E-05,-0.005040281,-0.005384973,-0.00080335,-0.006188323,-0.006051071,0.000477334,-0.005573737,-0.003889809,0.000385495,-0.003504314,-0.004192739,0.000399211,-0.003793527,-0.00335726,0.000617133,-0.002740127,-0.002718575,0.00026451,-0.002454065,-0.002972778,0.000434259,-0.002538518,-0.002455878,0.000361818,-0.00209406,-0.003154554,-1.98001E-05,-0.003174354,-0.00201699,0.000142861,-0.001874129,-0.002913799,0.000201751,-0.002712047,-0.000277189,-0.000521756,-0.000798946,-0.001845651,-4.1851E-05,-0.001887502,-0.00545542,0.000120257,-0.005335162,-0.005185431,-2.10854E-05,-0.005206516,-0.005896618,0.000161318,-0.0057353,-0.004098786,0.000166277,-0.003932509,-0.003925728,-1.50877E-05,-0.003940815,-0.00472196,-3.01539E-05,-0.004752114,-0.000114188,-0.000445813,-0.000560002,-0.002654132,-0.000204059,-0.002858191,0.007420017,-0.002464432,0.004955585,-0.004915555,0.000204316,-0.004711239,-0.000879854,-0.000218643,-0.001098497,-0.00573361,0.000235704,-0.005497906,-0.001368791,-0.000499886,-0.001868678,-0.002739549,0.00022355,-0.002515999,-0.006147701,-1.6015E-05,-0.006163716,-0.005463288,4.85275E-05,-0.005414761,-0.006712782,-0.000364133,-0.007076916,-0.00670091,5.32691E-05,-0.006647641,-0.008522609,-0.000470284,-0.008992892,-0.005373267,-0.000279118,-0.005652384,-0.006308046,-0.000406021,-0.006714067,
